Call_ID,Caller_Number,Receiver_Number,Call_Date,Call_Time,Call_Duration,Call_Type,Call_Cost,Tower_Location,Network_Type
CDR007774,+919727161341,+919267180285,2025-01-28,02:12:44,1273,STD,51.55,Chennai-North,5G
CDR007775,+919670175981,+919658803673,2025-01-07,13:02:56,3215,STD,77.16,Pune,4G
CDR007776,+919040521641,+918151571916,2025-01-14,12:22:02,2914,ISD,65.94,Pune,4G
CDR007777,+919618342028,+918625949284,2025-03-03,23:43:52,3120,Roaming,121.65,Kolkata-South,4G
CDR007778,+918635564360,+917127537971,2025-01-10,09:27:36,2354,Local,24.11,Delhi-West,VoLTE
CDR007779,+919297006893,+918281749050,2025-03-10,15:53:48,1153,STD,31.23,Mumbai-East,5G
CDR007780,+917290863917,+917587012271,2025-01-18,05:21:48,3236,Local,103.29,Delhi-West,4G
CDR007781,+918469021837,+917200722376,2025-01-22,03:56:34,2644,Roaming,32.83,Bangalore,5G
CDR007782,+919988121964,+918064685384,2025-03-30,18:58:49,1799,Local,25.89,Bangalore,VoLTE
CDR007783,+918675374408,+917684099326,2025-01-26,12:13:44,3227,STD,139.74,Hyderabad,VoLTE
CDR007784,+917272125321,+919905000476,2025-02-20,19:52:55,495,STD,5.42,Hyderabad,5G
CDR007785,+919888972957,+918367004789,2025-01-25,10:02:57,2563,Local,77.64,Kolkata-South,5G
CDR007786,+917319563712,+917983739040,2025-03-18,19:56:08,2576,ISD,63.66,Chennai-North,VoLTE
CDR007787,+918638363553,+917187037307,2025-01-07,19:40:49,1528,Local,70.75,Pune,5G
CDR007788,+918002442848,+919154875429,2025-03-27,06:53:57,2302,Roaming,42.59,Bangalore,VoLTE
CDR007789,+918857086807,+918032629696,2025-02-06,05:56:19,574,Local,10.34,Mumbai-East,VoLTE
CDR007790,+917094006070,+919271774509,2025-02-11,11:23:35,3325,STD,38.88,Hyderabad,VoLTE
CDR007791,+919006439396,+918724547656,2025-03-07,17:16:16,3031,Local,93.22,Chennai-North,VoLTE
CDR007792,+919070931550,+918171722620,2025-01-20,07:05:43,400,ISD,5.2,Mumbai-East,VoLTE
CDR007793,+918002803202,+917277617555,2025-03-21,08:35:25,2088,STD,26.19,Chennai-North,VoLTE
CDR007794,+917485498896,+919074564201,2025-03-04,15:42:16,2475,Roaming,93.4,Hyderabad,5G
CDR007795,+919668556309,+919533656315,2025-01-19,23:14:29,1199,ISD,50.89,Pune,VoLTE
CDR007796,+918098377142,+917708167071,2025-01-05,16:50:59,1842,Roaming,48.76,Chennai-North,4G
CDR007797,+917937439452,+918619452713,2025-02-24,02:42:18,337,ISD,11.86,Pune,VoLTE
CDR007798,+918193419518,+917434664284,2025-02-15,03:48:37,1569,Local,65.38,Kolkata-South,VoLTE
CDR007799,+917452477784,+918618640766,2025-03-11,22:41:00,3525,Local,168.82,Chennai-North,VoLTE
CDR007800,+919721057611,+919515821441,2025-01-17,03:16:08,95,Local,1.77,Bangalore,4G
CDR007801,+917461564860,+917393756014,2025-02-11,20:31:34,1644,ISD,34.97,Mumbai-East,VoLTE
CDR007802,+917716630666,+919760423224,2025-03-29,11:36:46,3067,ISD,37.81,Mumbai-East,VoLTE
CDR007803,+918496762985,+917106420122,2025-03-05,16:20:21,2443,Roaming,67.82,Delhi-West,5G
CDR007804,+917608520218,+918913593957,2025-01-25,04:06:22,1931,Local,25.43,Chennai-North,4G
CDR007805,+918846704908,+919422270723,2025-01-30,08:47:24,2357,Local,72.13,Pune,VoLTE
CDR007806,+919480361223,+919325393626,2025-02-23,04:18:12,724,Roaming,30.75,Hyderabad,VoLTE
CDR007807,+919140566312,+918744469978,2025-03-03,19:47:04,2036,STD,48.99,Chennai-North,VoLTE
CDR007808,+919054512385,+918845552773,2025-03-17,07:09:07,2419,Local,81.14,Hyderabad,4G
CDR007809,+918126098511,+919003714916,2025-01-18,14:34:15,1541,Roaming,25.01,Kolkata-South,5G
CDR007810,+918343892434,+919435152094,2025-01-03,23:46:32,2949,ISD,35.63,Pune,VoLTE
CDR007811,+919513802254,+919455054014,2025-01-31,16:32:37,1001,Local,10.86,Hyderabad,5G
CDR007812,+917305929830,+919066583974,2025-02-26,04:57:32,1835,STD,59.77,Kolkata-South,5G
CDR007813,+918128468889,+919328715886,2025-02-27,16:35:31,3071,ISD,134.28,Bangalore,VoLTE
CDR007814,+918337796305,+919635121540,2025-01-31,13:28:42,530,Roaming,17.57,Chennai-North,4G
CDR007815,+917342765355,+919627604159,2025-03-30,15:22:38,1772,ISD,75.31,Hyderabad,VoLTE
CDR007816,+917159344392,+919396010544,2025-01-15,09:42:42,3109,STD,127.65,Bangalore,4G
CDR007817,+918572630949,+917975892978,2025-03-07,18:57:47,3382,ISD,95.07,Hyderabad,4G
CDR007818,+919074062029,+919187953960,2025-03-21,05:05:56,2155,STD,78.88,Bangalore,VoLTE
CDR007819,+919981852820,+917024097870,2025-03-20,20:28:28,1321,Roaming,18.55,Mumbai-East,VoLTE
CDR007820,+918254166785,+919278094106,2025-02-16,06:23:06,2648,Local,58.77,Chennai-North,5G
CDR007821,+919245511916,+919721257432,2025-03-09,05:29:21,3557,Local,60.71,Chennai-North,5G
CDR007822,+919515373453,+918680826187,2025-02-05,04:23:40,293,STD,4.2,Bangalore,VoLTE
CDR007823,+919009426135,+919565722834,2025-03-30,03:33:42,1684,Roaming,80.0,Mumbai-East,4G
CDR007824,+918645507946,+919406101705,2025-03-02,05:17:35,2152,Local,45.83,Kolkata-South,VoLTE
CDR007825,+918316652741,+918185786021,2025-02-27,10:17:54,2045,ISD,69.64,Mumbai-East,5G
CDR007826,+919128012132,+919218593955,2025-02-25,21:49:19,2548,Roaming,103.95,Pune,5G
CDR007827,+918917183948,+917003074053,2025-01-06,12:25:24,637,Roaming,15.23,Mumbai-East,VoLTE
CDR007828,+919992118190,+917815062154,2025-03-21,15:36:24,2144,ISD,91.91,Mumbai-East,4G
CDR007829,+918697682003,+919751095859,2025-01-17,10:02:31,1115,Roaming,14.64,Hyderabad,4G
CDR007830,+918163957441,+918017178276,2025-02-22,12:59:44,13,Roaming,0.59,Bangalore,VoLTE
CDR007831,+918642309268,+919547726672,2025-01-13,07:37:51,419,ISD,12.62,Chennai-North,VoLTE
CDR007832,+919054422266,+919615046951,2025-03-24,21:54:52,3496,ISD,46.89,Delhi-West,5G
CDR007833,+918053630793,+917479522509,2025-01-20,10:12:36,33,ISD,1.44,Pune,5G
CDR007834,+918807977555,+918074736545,2025-02-24,13:28:58,1255,Roaming,32.27,Delhi-West,5G
CDR007835,+918724430230,+917624876035,2025-02-06,00:54:34,3104,ISD,54.42,Mumbai-East,5G
CDR007836,+918800524654,+917250911148,2025-02-21,09:46:32,780,Roaming,9.27,Delhi-West,5G
CDR007837,+917437207353,+917310155684,2025-02-08,08:49:11,2147,Local,65.3,Mumbai-East,5G
CDR007838,+918386884031,+918948442779,2025-03-14,19:32:28,2108,ISD,70.38,Bangalore,5G
CDR007839,+918549496682,+919392021924,2025-01-21,10:00:55,1755,Roaming,27.87,Bangalore,4G
CDR007840,+917629084152,+918197798314,2025-01-28,07:58:51,3134,Roaming,154.72,Mumbai-East,5G
CDR007841,+917507671985,+919105931748,2025-03-04,02:34:27,2573,ISD,90.12,Pune,4G
CDR007842,+917106985055,+919948157117,2025-01-31,17:52:29,396,Local,8.68,Chennai-North,5G
CDR007843,+918801905439,+917899966728,2025-02-25,18:14:48,2168,STD,48.53,Kolkata-South,5G
CDR007844,+918870910777,+917971076836,2025-02-21,22:50:21,742,ISD,21.72,Delhi-West,5G
CDR007845,+918142099245,+917354173693,2025-02-22,21:34:33,2027,Local,98.63,Bangalore,5G
CDR007846,+917386728895,+917107489416,2025-02-27,06:14:12,1298,Roaming,28.4,Delhi-West,5G
CDR007847,+918142061519,+917016165066,2025-01-20,12:01:23,3019,Local,74.67,Hyderabad,4G
CDR007848,+917939458322,+918179016971,2025-03-02,16:30:02,1528,ISD,31.0,Mumbai-East,VoLTE
CDR007849,+919476549406,+918177155462,2025-03-03,11:03:25,408,STD,8.73,Kolkata-South,VoLTE
CDR007850,+918434196701,+917292817785,2025-02-18,23:29:12,1056,Roaming,48.42,Bangalore,VoLTE
CDR007851,+917272527315,+919635139628,2025-02-26,08:53:11,2720,ISD,79.48,Kolkata-South,VoLTE
CDR007852,+917855498234,+919178273247,2025-03-15,06:41:39,699,Local,32.33,Kolkata-South,5G
CDR007853,+917731030657,+918245759852,2025-01-06,05:05:28,2210,Local,66.13,Mumbai-East,VoLTE
CDR007854,+919912059144,+917508677834,2025-02-19,16:10:18,3247,ISD,104.65,Hyderabad,5G
CDR007855,+917414915120,+917399936064,2025-01-06,13:44:41,3588,Local,131.46,Pune,VoLTE
CDR007856,+917677462765,+919724024267,2025-02-22,06:07:04,2691,Roaming,97.77,Mumbai-East,5G
CDR007857,+918332556896,+917159634744,2025-01-15,20:49:07,3003,ISD,81.73,Mumbai-East,VoLTE
CDR007858,+917169554989,+917431255999,2025-02-21,05:20:14,2861,ISD,119.67,Chennai-North,4G
CDR007859,+917391585843,+919761260715,2025-03-13,20:34:35,38,ISD,0.5,Delhi-West,5G
CDR007860,+919692997039,+918498438530,2025-01-01,00:32:33,2891,Local,118.46,Bangalore,5G
CDR007861,+918301899246,+919317391111,2025-03-03,01:24:58,1972,STD,67.63,Delhi-West,5G
CDR007862,+918154429461,+918199585415,2025-03-03,13:44:46,2091,Roaming,65.0,Mumbai-East,VoLTE
CDR007863,+918493474796,+919569265181,2025-01-09,01:51:04,2023,STD,97.12,Hyderabad,5G
CDR007864,+918879513315,+917061795505,2025-03-10,09:02:53,1775,STD,42.63,Delhi-West,4G
CDR007865,+918765406753,+919744761378,2025-02-02,00:31:02,1760,Roaming,45.37,Mumbai-East,4G
CDR007866,+919390245277,+919539868916,2025-03-30,13:30:50,2967,Local,83.19,Kolkata-South,5G
CDR007867,+919298532226,+919234172403,2025-03-21,20:38:17,2519,Roaming,115.98,Kolkata-South,5G
CDR007868,+918788677188,+918278438782,2025-03-09,02:58:13,3111,Roaming,67.67,Delhi-West,VoLTE
CDR007869,+917238368281,+917211447578,2025-02-28,21:52:16,2862,Local,132.72,Kolkata-South,VoLTE
CDR007870,+918677455119,+917738018371,2025-02-07,07:20:58,995,Roaming,31.33,Hyderabad,5G
CDR007871,+917928562480,+918094416472,2025-01-28,15:20:36,1423,Local,67.0,Hyderabad,5G
CDR007872,+917574269485,+917800379917,2025-01-18,10:39:09,3319,Roaming,124.47,Chennai-North,4G
CDR007873,+919180006712,+919439939975,2025-03-27,11:56:43,2190,Roaming,98.76,Pune,VoLTE
CDR007874,+918818879157,+917126339696,2025-01-06,09:13:15,1662,Local,58.74,Pune,VoLTE
CDR007875,+917775141351,+918869427588,2025-03-07,08:43:27,3532,ISD,56.41,Pune,4G
CDR007876,+917626626049,+918393351934,2025-02-03,22:36:50,898,ISD,36.41,Mumbai-East,4G
CDR007877,+919602129382,+918898246705,2025-02-25,01:52:33,2575,STD,125.27,Mumbai-East,5G
CDR007878,+917976251355,+917978350673,2025-01-17,03:02:53,1277,STD,18.13,Pune,VoLTE
CDR007879,+918162532013,+918755670193,2025-02-17,06:48:43,3460,Local,94.05,Hyderabad,4G
CDR007880,+919949580121,+919181076228,2025-02-27,06:01:40,1655,ISD,17.21,Chennai-North,4G
CDR007881,+919610351742,+919585343727,2025-02-15,23:44:03,1829,ISD,28.35,Delhi-West,4G
CDR007882,+919021126362,+918759493892,2025-02-28,20:24:04,850,Roaming,16.35,Chennai-North,5G
CDR007883,+917022770560,+919078225878,2025-03-01,09:57:49,391,Local,19.33,Mumbai-East,5G
CDR007884,+917174671903,+919936068123,2025-03-22,20:27:52,2864,Local,102.03,Mumbai-East,4G
CDR007885,+919352918054,+918566827377,2025-02-20,10:09:01,3238,ISD,110.11,Kolkata-South,5G
CDR007886,+917315317401,+917572274752,2025-03-23,15:52:34,927,Roaming,12.04,Bangalore,VoLTE
CDR007887,+918336060152,+919551061174,2025-01-28,15:35:21,1251,STD,49.13,Mumbai-East,VoLTE
CDR007888,+919300144509,+917851759763,2025-03-13,15:46:00,2922,STD,139.45,Kolkata-South,4G
CDR007889,+917692320141,+918812360327,2025-02-05,16:47:27,3513,STD,169.75,Pune,VoLTE
CDR007890,+919987119308,+918176904785,2025-01-20,21:39:39,1899,ISD,31.13,Mumbai-East,VoLTE
CDR007891,+918121638968,+918451500283,2025-02-18,00:49:47,1010,Roaming,25.51,Mumbai-East,4G
CDR007892,+917092980417,+917836023306,2025-01-01,02:36:38,1598,Roaming,53.94,Pune,VoLTE
CDR007893,+917390330461,+917707273819,2025-02-01,17:33:36,1444,STD,45.93,Hyderabad,VoLTE
CDR007894,+917804230421,+918991407508,2025-01-19,15:12:44,3001,ISD,61.85,Pune,5G
CDR007895,+919327499843,+919070281684,2025-03-02,03:50:22,232,STD,8.85,Pune,4G
CDR007896,+918932221857,+919458321542,2025-01-23,23:02:52,3539,ISD,83.1,Delhi-West,4G
CDR007897,+919269005089,+919577705627,2025-01-06,13:56:26,972,STD,34.12,Pune,4G
CDR007898,+919778451240,+918937399957,2025-03-13,13:41:01,2686,Roaming,104.67,Chennai-North,5G
CDR007899,+918062015173,+918096919105,2025-01-21,15:17:32,2929,Roaming,36.97,Chennai-North,5G
CDR007900,+919725700211,+917147370202,2025-02-19,05:09:16,278,STD,9.79,Hyderabad,5G
CDR007901,+918694858155,+918699486555,2025-01-04,11:07:01,1762,Roaming,82.34,Bangalore,5G
CDR007902,+917870031599,+918184214617,2025-03-30,22:52:41,3009,ISD,49.9,Kolkata-South,4G
CDR007903,+917524138488,+917275989655,2025-01-18,13:16:12,1733,Roaming,56.07,Delhi-West,VoLTE
CDR007904,+918400000530,+917898461917,2025-02-04,09:05:48,913,Roaming,14.0,Mumbai-East,VoLTE
CDR007905,+918318239914,+917461591693,2025-03-02,06:07:03,827,Local,29.15,Delhi-West,4G
CDR007906,+917488396056,+918099079709,2025-01-20,14:20:24,535,Roaming,20.5,Bangalore,5G
CDR007907,+918577444166,+918540683901,2025-02-25,23:35:20,838,STD,39.89,Pune,4G
CDR007908,+918106235779,+917368003776,2025-03-04,21:49:39,1209,STD,56.99,Hyderabad,5G
CDR007909,+918944926919,+918733096845,2025-03-17,14:08:29,165,Roaming,4.62,Bangalore,4G
CDR007910,+917293398734,+918063586458,2025-03-17,09:51:33,3344,Local,119.64,Kolkata-South,VoLTE
CDR007911,+919598666535,+918818164709,2025-03-05,18:51:58,396,STD,5.71,Hyderabad,4G
CDR007912,+918383966304,+919772241230,2025-02-18,22:43:02,2969,STD,39.57,Pune,VoLTE
CDR007913,+917840246761,+919544820382,2025-03-12,02:13:36,2060,Roaming,78.88,Mumbai-East,5G
CDR007914,+918977259582,+917237401441,2025-01-05,08:41:05,2964,Roaming,125.31,Kolkata-South,4G
CDR007915,+919686145461,+919877665539,2025-02-07,11:12:50,1925,ISD,46.4,Kolkata-South,VoLTE
CDR007916,+917390743131,+919726506897,2025-03-26,12:29:20,3288,STD,41.38,Chennai-North,4G
CDR007917,+918193739388,+918664149362,2025-01-16,22:20:25,95,STD,1.76,Chennai-North,VoLTE
CDR007918,+918015054363,+918883307399,2025-02-07,12:52:54,2350,STD,49.19,Hyderabad,4G
CDR007919,+918028075497,+919574803939,2025-01-07,19:03:22,2443,STD,54.69,Kolkata-South,5G
CDR007920,+918653948109,+917893785844,2025-02-28,14:57:18,3391,Roaming,133.53,Pune,VoLTE
CDR007921,+919486395325,+918666272983,2025-01-19,01:06:48,2774,Roaming,66.91,Kolkata-South,4G
CDR007922,+918328084030,+919760658169,2025-02-07,19:22:36,2234,STD,50.92,Delhi-West,VoLTE
CDR007923,+917777410451,+918380290108,2025-03-02,02:05:09,1883,ISD,19.73,Hyderabad,VoLTE
CDR007924,+918948955091,+919325230072,2025-02-13,15:22:25,1599,ISD,76.26,Bangalore,4G
CDR007925,+919684527304,+919212680375,2025-02-27,19:05:49,85,STD,1.3,Pune,VoLTE
CDR007926,+917339517179,+919653139055,2025-02-28,01:05:15,2519,ISD,99.18,Bangalore,5G
CDR007927,+917223374305,+918101140491,2025-03-26,12:47:09,3557,Roaming,161.75,Chennai-North,4G
CDR007928,+918034450020,+919596743752,2025-03-26,18:38:09,1042,ISD,51.77,Chennai-North,4G
CDR007929,+917343135794,+919451118881,2025-03-11,22:17:30,843,STD,22.94,Kolkata-South,4G
CDR007930,+917899643635,+918356939445,2025-01-31,20:05:49,2758,STD,34.33,Delhi-West,5G
CDR007931,+918812420609,+917173583356,2025-01-31,14:25:03,666,Roaming,10.71,Chennai-North,4G
CDR007932,+917917067350,+918159399259,2025-03-17,06:33:00,2758,ISD,110.22,Delhi-West,VoLTE
CDR007933,+918108435952,+918938434485,2025-01-03,22:54:31,2528,ISD,91.25,Kolkata-South,5G
CDR007934,+918119023658,+917408886900,2025-03-18,23:17:03,620,ISD,8.2,Delhi-West,4G
CDR007935,+918407279368,+917434522568,2025-02-09,06:28:06,2255,ISD,22.72,Delhi-West,VoLTE
CDR007936,+918568865677,+917354152273,2025-03-30,12:45:07,533,ISD,25.5,Bangalore,4G
CDR007937,+919279913236,+919494345905,2025-01-22,23:20:13,284,STD,4.37,Delhi-West,5G
CDR007938,+919593360391,+919845948091,2025-03-26,19:01:28,1174,ISD,42.35,Pune,4G
CDR007939,+917975740305,+919265866549,2025-02-27,04:01:29,1405,Roaming,59.83,Pune,5G
CDR007940,+917448005260,+918062239684,2025-01-02,22:14:08,1604,STD,43.8,Pune,4G
CDR007941,+917613989390,+919705487042,2025-01-06,21:14:10,1896,STD,70.69,Delhi-West,5G
CDR007942,+918508506701,+917050098053,2025-02-16,09:18:46,2334,Local,57.88,Chennai-North,VoLTE
CDR007943,+919145502940,+919780690976,2025-01-27,13:20:18,1420,Local,47.77,Bangalore,VoLTE
CDR007944,+919915845418,+917128321271,2025-03-20,03:14:57,165,Local,8.12,Hyderabad,4G
CDR007945,+918834008873,+919615493431,2025-01-23,13:02:17,2630,Local,127.08,Mumbai-East,VoLTE
CDR007946,+919906668806,+917765387442,2025-03-09,04:38:14,820,Local,23.1,Chennai-North,VoLTE
CDR007947,+919054447035,+918639145989,2025-01-21,23:03:11,714,ISD,20.9,Delhi-West,5G
CDR007948,+918084642383,+918529332024,2025-02-15,13:25:23,2187,Local,55.19,Kolkata-South,VoLTE
CDR007949,+917191697114,+919446460090,2025-01-28,08:38:59,989,STD,29.17,Pune,VoLTE
CDR007950,+919648141967,+917800098941,2025-01-26,16:20:50,1572,ISD,42.18,Bangalore,4G
CDR007951,+918012179076,+919343170861,2025-02-13,13:13:12,717,STD,19.93,Chennai-North,5G
CDR007952,+917763769646,+919248193298,2025-03-14,17:24:38,1677,ISD,38.33,Pune,5G
CDR007953,+917606195090,+918150935274,2025-01-27,23:32:13,1690,Local,78.91,Mumbai-East,VoLTE
CDR007954,+917117516721,+918043112326,2025-03-13,13:23:59,91,ISD,4.07,Pune,4G
CDR007955,+918756180993,+917177933851,2025-03-19,11:11:54,739,STD,30.97,Chennai-North,5G
CDR007956,+919548048397,+918416075489,2025-01-30,23:51:01,157,ISD,2.66,Pune,4G
CDR007957,+918876886857,+918046662792,2025-01-08,18:16:43,3417,Local,61.04,Hyderabad,5G
CDR007958,+918288599978,+917578317958,2025-02-07,11:37:45,3006,Local,47.93,Chennai-North,VoLTE
CDR007959,+919047828100,+919169352542,2025-02-07,06:49:12,63,STD,2.1,Pune,5G
CDR007960,+918866373655,+919695246160,2025-03-24,06:42:48,2542,Roaming,108.12,Delhi-West,VoLTE
CDR007961,+919534380780,+918026823314,2025-01-25,01:02:51,2376,STD,36.75,Chennai-North,4G
CDR007962,+917212103210,+918889714564,2025-01-08,08:49:42,1891,STD,38.51,Hyderabad,5G
CDR007963,+917696158209,+917695588940,2025-03-17,07:27:51,1766,Local,79.74,Kolkata-South,VoLTE
CDR007964,+918471527117,+919795139813,2025-01-25,14:22:12,2839,Roaming,126.92,Bangalore,5G
CDR007965,+919814383336,+919697441069,2025-01-19,09:48:59,2565,ISD,104.75,Hyderabad,VoLTE
CDR007966,+917005295083,+919768898261,2025-01-01,17:53:09,1984,STD,90.35,Chennai-North,VoLTE
CDR007967,+918091527689,+918820052739,2025-02-11,01:48:11,3456,ISD,126.34,Kolkata-South,VoLTE
CDR007968,+917758380857,+918615707466,2025-02-08,10:57:17,2447,Local,91.49,Chennai-North,VoLTE
CDR007969,+918435661403,+918263548228,2025-01-11,06:43:31,942,ISD,42.94,Bangalore,4G
CDR007970,+919575842420,+919819242744,2025-03-27,04:41:30,217,Roaming,10.62,Bangalore,VoLTE
CDR007971,+917914687566,+917429435240,2025-01-16,06:18:25,1256,Local,21.12,Delhi-West,4G
CDR007972,+918433009932,+917590623171,2025-01-21,07:07:06,1647,ISD,38.8,Mumbai-East,4G
CDR007973,+919868606415,+919978903910,2025-02-18,17:18:36,1973,STD,83.89,Hyderabad,5G
CDR007974,+917923508340,+917603596471,2025-01-18,02:36:33,958,Roaming,24.84,Mumbai-East,5G
CDR007975,+917451506991,+918659639142,2025-03-08,20:21:33,3286,Local,138.61,Pune,5G
CDR007976,+918947540042,+918920276093,2025-01-09,20:15:56,299,STD,5.35,Delhi-West,5G
CDR007977,+917631313382,+917362229933,2025-02-09,14:00:54,3364,STD,68.98,Bangalore,VoLTE
CDR007978,+918543368621,+918373365130,2025-02-09,11:34:18,3455,Local,102.35,Chennai-North,5G
CDR007979,+917527809765,+917047428623,2025-03-28,08:04:29,556,Roaming,20.59,Chennai-North,VoLTE
CDR007980,+918460709170,+918525096020,2025-03-25,18:29:56,1794,STD,56.88,Bangalore,4G
CDR007981,+919886433331,+918109633924,2025-03-14,08:05:23,2212,Local,67.09,Bangalore,5G
CDR007982,+918435604940,+919264587979,2025-03-11,22:09:29,3124,Roaming,136.43,Mumbai-East,VoLTE
CDR007983,+918375512578,+918506647140,2025-01-24,11:51:30,772,Local,18.79,Pune,5G
CDR007984,+918740336745,+917425257749,2025-02-02,21:51:06,3583,Roaming,178.96,Hyderabad,5G
CDR007985,+918110242665,+917383474274,2025-02-14,04:41:18,3069,ISD,129.61,Kolkata-South,VoLTE
CDR007986,+917152587721,+917323347074,2025-02-02,15:25:50,2625,STD,96.38,Delhi-West,VoLTE
CDR007987,+918903660479,+919934312929,2025-03-03,01:29:52,1816,Roaming,31.05,Bangalore,VoLTE
CDR007988,+917678544622,+917046648773,2025-03-05,21:35:02,2140,Roaming,102.38,Pune,4G
CDR007989,+919534938871,+917422152802,2025-02-13,02:52:06,1771,STD,35.45,Chennai-North,4G
CDR007990,+919973748465,+918014851065,2025-01-29,02:22:49,998,Local,28.66,Chennai-North,5G
CDR007991,+918591751862,+917647831773,2025-03-10,19:42:14,2465,STD,100.23,Pune,VoLTE
CDR007992,+918894689574,+917687502079,2025-01-06,07:13:03,979,ISD,11.7,Kolkata-South,4G
CDR007993,+917520194070,+919466860646,2025-01-03,22:10:13,2138,STD,88.54,Bangalore,4G
CDR007994,+918365983909,+917660434317,2025-02-25,06:39:40,1306,Local,23.77,Hyderabad,4G
CDR007995,+919464568451,+918654376779,2025-01-23,20:34:32,1713,Local,76.32,Hyderabad,5G
CDR007996,+919878710098,+917227074741,2025-02-23,10:31:33,1501,Roaming,27.51,Chennai-North,5G
CDR007997,+919166563320,+918197144794,2025-03-09,06:55:30,2824,STD,75.31,Delhi-West,4G
CDR007998,+919496977444,+917853545741,2025-01-07,04:15:17,615,ISD,28.1,Mumbai-East,4G
CDR007999,+919331842319,+917247490531,2025-01-11,05:54:55,2495,Roaming,61.35,Kolkata-South,4G
CDR008000,+918927112503,+917474299939,2025-01-28,01:34:32,169,STD,4.4,Delhi-West,5G
CDR008001,+917405363858,+919861814534,2025-03-31,20:50:11,2686,ISD,81.62,Kolkata-South,5G
CDR008002,+917236710968,+919381706229,2025-01-14,04:14:27,1903,ISD,31.98,Bangalore,VoLTE
CDR008003,+917974864509,+917701479265,2025-02-04,04:50:10,161,Roaming,6.09,Mumbai-East,4G
CDR008004,+918799387648,+918455050838,2025-01-15,14:56:56,195,Roaming,7.14,Chennai-North,VoLTE
CDR008005,+918372023026,+919959150715,2025-01-12,05:18:38,2328,ISD,54.0,Delhi-West,4G
CDR008006,+919458642345,+919569030486,2025-01-01,22:37:42,609,Local,12.34,Pune,VoLTE
CDR008007,+917479195266,+917010525360,2025-02-23,18:19:18,140,STD,2.55,Chennai-North,4G
CDR008008,+918310002121,+917532881709,2025-01-18,12:58:23,3353,ISD,39.92,Delhi-West,VoLTE
CDR008009,+919243812558,+919626768683,2025-01-10,07:00:51,615,Local,9.89,Chennai-North,4G
CDR008010,+918731295058,+917239585737,2025-02-02,12:38:02,2724,Local,35.72,Kolkata-South,VoLTE
CDR008011,+918413634848,+918783256475,2025-03-13,16:05:39,429,ISD,5.97,Pune,VoLTE
CDR008012,+919132738173,+918825955622,2025-03-27,05:10:33,191,Roaming,9.31,Bangalore,VoLTE
CDR008013,+919597356622,+918965608972,2025-03-12,01:02:39,2656,Roaming,99.02,Delhi-West,VoLTE
CDR008014,+919384734387,+919564780424,2025-01-17,06:49:50,3515,Local,132.24,Delhi-West,4G
CDR008015,+919451716802,+917955391695,2025-02-20,18:23:20,909,ISD,19.01,Mumbai-East,VoLTE
CDR008016,+917234676565,+917659871605,2025-02-24,15:42:25,3374,Roaming,136.11,Pune,5G
CDR008017,+919079914857,+918094896156,2025-01-10,16:29:00,286,Local,7.49,Hyderabad,5G
CDR008018,+919376403824,+917388791373,2025-01-02,15:39:49,94,ISD,0.99,Hyderabad,VoLTE
CDR008019,+917949329280,+919986188896,2025-03-13,18:18:07,2762,Local,63.13,Kolkata-South,VoLTE
CDR008020,+917587180780,+917818610655,2025-01-26,01:33:45,117,Local,3.54,Kolkata-South,4G
CDR008021,+918254728119,+917792251036,2025-01-12,10:57:07,2982,Roaming,91.37,Bangalore,VoLTE
CDR008022,+918764184918,+919957377969,2025-01-22,00:29:09,1250,Roaming,54.92,Pune,VoLTE
CDR008023,+917280602690,+919285490913,2025-02-17,08:03:33,3171,ISD,65.66,Delhi-West,5G
CDR008024,+918820456516,+918027538901,2025-02-20,19:49:50,2446,Local,52.12,Kolkata-South,5G
CDR008025,+918138939005,+918572620746,2025-01-20,01:22:53,2065,ISD,98.81,Hyderabad,5G
CDR008026,+917635486643,+917310470031,2025-02-13,08:32:51,3201,STD,55.02,Bangalore,5G
CDR008027,+917970335041,+917079495283,2025-01-05,17:17:12,868,Roaming,13.82,Bangalore,VoLTE
CDR008028,+919086049135,+917534835090,2025-03-23,06:56:40,2939,STD,54.3,Bangalore,4G
CDR008029,+918013477146,+917162790670,2025-03-27,19:13:45,1595,Local,35.46,Bangalore,4G
CDR008030,+918364629467,+919336230586,2025-02-09,23:02:46,870,Local,40.02,Kolkata-South,5G
CDR008031,+917792473776,+918834298850,2025-02-19,22:42:15,1224,Roaming,36.04,Hyderabad,4G
CDR008032,+918275311419,+919545629597,2025-03-15,22:29:09,3311,STD,130.13,Mumbai-East,VoLTE
CDR008033,+917285990100,+918455481198,2025-02-02,01:00:42,712,Local,14.04,Kolkata-South,VoLTE
CDR008034,+919011926126,+918533297397,2025-03-13,08:14:16,197,Local,7.09,Bangalore,4G
CDR008035,+919714603671,+919122645699,2025-01-17,08:09:13,2720,ISD,54.12,Chennai-North,5G
CDR008036,+917242594231,+918382608634,2025-01-19,08:58:31,3150,ISD,59.63,Bangalore,VoLTE
CDR008037,+917157408055,+918255697973,2025-03-18,11:03:17,69,ISD,2.98,Mumbai-East,5G
CDR008038,+917928754054,+919044808635,2025-01-15,03:47:26,1472,ISD,49.96,Bangalore,4G
CDR008039,+917470730583,+917167493721,2025-03-25,21:53:27,3224,ISD,42.55,Delhi-West,5G
