Call_ID,Caller_Number,Receiver_Number,Call_Date,Call_Time,Call_Duration,Call_Type,Call_Cost,Tower_Location,Network_Type
CDR007045,+919399323620,+918888064786,2025-06-10,22:39:59,1814,STD,54.79,Delhi-West,VoLTE
CDR007046,+919880911283,+917404829495,2025-04-01,13:24:56,1321,Roaming,56.22,Chennai-North,VoLTE
CDR007047,+919167508016,+919713788078,2025-04-28,17:16:12,472,Local,22.03,Delhi-West,5G
CDR007048,+918280387194,+917952031997,2025-06-27,12:21:17,1883,ISD,29.19,Hyderabad,5G
CDR007049,+918179125662,+919248684305,2025-06-11,12:27:19,1480,ISD,47.54,Pune,4G
CDR007050,+917955494158,+918281011193,2025-05-22,09:05:01,136,ISD,5.53,Hyderabad,VoLTE
CDR007051,+919022751751,+919675132456,2025-06-20,15:07:32,288,Local,10.34,Chennai-North,VoLTE
CDR007052,+917935328665,+918397994313,2025-04-17,20:29:24,736,ISD,27.21,Mumbai-East,VoLTE
CDR007053,+919486285483,+917615796477,2025-06-10,20:25:59,2674,ISD,96.63,Bangalore,4G
CDR007054,+917179111693,+918501918913,2025-04-22,01:22:38,3064,ISD,94.5,Hyderabad,5G
CDR007055,+919344212228,+919390220611,2025-06-09,17:23:08,458,STD,12.32,Bangalore,5G
CDR007056,+918965663009,+919726279591,2025-06-27,20:31:46,611,Roaming,24.28,Mumbai-East,VoLTE
CDR007057,+917682270003,+919207521163,2025-04-30,11:06:43,3468,Local,93.72,Hyderabad,4G
CDR007058,+919245726301,+917945260711,2025-04-12,10:02:57,3426,ISD,90.74,Kolkata-South,VoLTE
CDR007059,+917894735427,+919350745993,2025-06-05,17:50:15,2106,Local,42.77,Hyderabad,5G
CDR007060,+918186166229,+917795433376,2025-06-04,17:57:01,441,Roaming,17.56,Hyderabad,VoLTE
CDR007061,+918536801789,+919728202166,2025-05-27,04:21:23,2040,ISD,91.74,Mumbai-East,5G
CDR007062,+917349520993,+919781444966,2025-04-12,17:47:21,98,Local,4.3,Mumbai-East,5G
CDR007063,+919358262348,+918875440084,2025-05-17,15:03:24,2859,ISD,38.71,Mumbai-East,VoLTE
CDR007064,+917543726892,+918591626920,2025-04-02,08:00:46,243,STD,6.07,Delhi-West,VoLTE
CDR007065,+919263785560,+919551243517,2025-04-07,11:23:05,2581,Roaming,67.71,Pune,5G
CDR007066,+919721335953,+917410462752,2025-05-14,01:20:20,2154,ISD,104.75,Bangalore,4G
CDR007067,+917021674751,+917168089668,2025-06-30,05:17:37,920,Roaming,25.07,Bangalore,VoLTE
CDR007068,+917308847216,+918715021269,2025-05-27,11:40:32,129,STD,5.48,Kolkata-South,VoLTE
CDR007069,+919829462324,+919110996852,2025-06-29,00:14:12,1882,Local,43.95,Kolkata-South,4G
CDR007070,+919788296088,+919332063221,2025-06-13,19:50:52,585,Roaming,28.33,Pune,5G
CDR007071,+917372571290,+917329159193,2025-05-13,14:20:37,2727,Roaming,90.09,Mumbai-East,VoLTE
CDR007072,+918005850316,+918599879388,2025-06-18,08:58:55,257,Roaming,5.96,Bangalore,5G
CDR007073,+918701415082,+918546778920,2025-06-22,21:05:58,1168,STD,11.74,Pune,VoLTE
CDR007074,+917957927217,+917332143389,2025-05-31,13:56:18,2197,Roaming,24.25,Bangalore,5G
CDR007075,+919282438594,+917931254320,2025-05-12,15:27:50,702,ISD,28.49,Pune,VoLTE
CDR007076,+918210133559,+917900425060,2025-04-28,03:31:29,1555,STD,74.74,Pune,5G
CDR007077,+917124223629,+919446016546,2025-06-16,16:44:51,3381,Roaming,110.97,Kolkata-South,4G
CDR007078,+917165247701,+917675228803,2025-04-28,16:12:06,2216,STD,92.56,Delhi-West,VoLTE
CDR007079,+918393684486,+917614518016,2025-06-07,10:00:43,2087,ISD,33.51,Mumbai-East,4G
CDR007080,+917581726704,+918657780927,2025-06-15,07:59:07,2825,Roaming,61.3,Bangalore,5G
CDR007081,+917256295044,+918391861111,2025-05-02,18:22:35,2326,Roaming,80.23,Delhi-West,VoLTE
CDR007082,+917096296354,+919420249006,2025-04-04,17:20:24,718,Roaming,32.05,Hyderabad,4G
CDR007083,+918028171273,+917763765217,2025-06-21,02:47:34,2250,Roaming,83.03,Bangalore,4G
CDR007084,+919931086198,+917494090779,2025-05-22,12:19:10,1148,Roaming,48.6,Bangalore,4G
CDR007085,+918025533736,+917971466230,2025-06-28,11:21:48,1925,Roaming,31.39,Mumbai-East,5G
CDR007086,+917009395140,+919395909808,2025-05-20,09:59:42,1040,Local,41.91,Mumbai-East,4G
CDR007087,+917782083091,+918673722450,2025-04-06,14:21:13,2767,STD,135.57,Hyderabad,VoLTE
CDR007088,+919415122354,+918819170651,2025-04-30,22:44:44,3162,Local,141.94,Bangalore,5G
CDR007089,+919795063782,+918529361937,2025-05-14,11:17:06,1433,Local,53.51,Hyderabad,4G
CDR007090,+917390646017,+919672517712,2025-05-10,17:51:19,3354,Local,112.61,Bangalore,5G
CDR007091,+918802497711,+917859123447,2025-06-04,01:55:37,1684,ISD,66.04,Hyderabad,VoLTE
CDR007092,+919185854103,+918100752656,2025-05-21,22:10:15,1457,Roaming,16.65,Delhi-West,4G
CDR007093,+917757876291,+918083046248,2025-05-12,15:51:54,1661,ISD,40.78,Bangalore,VoLTE
CDR007094,+919154707521,+919286365430,2025-06-15,19:01:13,3588,Roaming,65.46,Hyderabad,5G
CDR007095,+917056716761,+919674497982,2025-04-01,17:13:13,695,Roaming,11.74,Mumbai-East,5G
CDR007096,+918222329298,+917995894094,2025-04-11,22:47:59,1821,STD,78.32,Hyderabad,5G
CDR007097,+919894774429,+919825367028,2025-06-16,07:36:34,3541,STD,60.33,Hyderabad,4G
CDR007098,+918188373145,+919366764819,2025-06-15,10:56:39,1732,Roaming,21.78,Delhi-West,5G
CDR007099,+919445804175,+917282453794,2025-04-30,15:31:56,2024,STD,54.93,Pune,VoLTE
CDR007100,+917271062281,+917096990758,2025-05-19,19:45:07,1395,Local,66.63,Pune,5G
CDR007101,+917168179679,+918360397976,2025-05-13,07:06:40,3550,Local,111.86,Delhi-West,4G
CDR007102,+919263258850,+919191877075,2025-05-23,00:11:35,985,Roaming,11.67,Kolkata-South,4G
CDR007103,+918888013546,+919671055571,2025-06-17,15:41:01,468,Roaming,12.7,Mumbai-East,5G
CDR007104,+917841207921,+919017187400,2025-04-27,18:24:33,3557,ISD,162.09,Hyderabad,5G
CDR007105,+919257727496,+918497016924,2025-04-11,04:00:32,310,ISD,4.63,Bangalore,4G
CDR007106,+918210499743,+917398289439,2025-04-02,23:54:13,2944,Roaming,53.05,Chennai-North,VoLTE
CDR007107,+917671681306,+917145987524,2025-06-20,16:15:36,2287,ISD,104.77,Pune,4G
CDR007108,+918482319251,+917807727213,2025-06-03,18:23:31,1562,ISD,39.43,Kolkata-South,5G
CDR007109,+919014938445,+917092719754,2025-05-22,09:09:01,489,Roaming,20.54,Kolkata-South,4G
CDR007110,+919902770663,+918585504052,2025-06-11,10:00:59,2402,Local,61.93,Mumbai-East,4G
CDR007111,+917621789245,+917792381874,2025-04-26,20:04:11,2348,Roaming,57.54,Chennai-North,VoLTE
CDR007112,+919801715815,+918566871486,2025-04-14,09:37:58,2188,Local,64.49,Mumbai-East,4G
CDR007113,+917619873602,+918401999028,2025-06-02,10:33:32,1022,Local,48.71,Delhi-West,VoLTE
CDR007114,+919672478447,+919719448748,2025-06-04,22:57:42,1800,Local,62.32,Kolkata-South,VoLTE
CDR007115,+919376315546,+918799264660,2025-04-26,07:15:47,355,ISD,12.62,Hyderabad,VoLTE
CDR007116,+918177176332,+919981455562,2025-06-26,09:25:25,642,STD,25.89,Hyderabad,VoLTE
CDR007117,+918563418852,+919977633040,2025-05-18,01:58:22,803,ISD,20.75,Mumbai-East,5G
CDR007118,+919610377785,+918425286841,2025-06-06,06:27:21,848,STD,21.63,Kolkata-South,5G
CDR007119,+919674229302,+919264940598,2025-04-30,05:50:52,1436,Roaming,25.92,Bangalore,5G
CDR007120,+919267552635,+917060384654,2025-05-08,02:38:28,1590,STD,62.16,Pune,5G
CDR007121,+919597784855,+918174874245,2025-06-12,17:06:39,2195,ISD,81.7,Delhi-West,5G
CDR007122,+919238013579,+917271698702,2025-04-08,03:30:42,578,STD,13.97,Hyderabad,4G
CDR007123,+917219801658,+918107437862,2025-05-23,19:56:44,2217,STD,46.4,Hyderabad,4G
CDR007124,+917779417245,+917774683785,2025-05-04,20:56:42,1946,Local,77.8,Kolkata-South,4G
CDR007125,+918841023972,+919990433708,2025-05-30,10:33:47,2261,Roaming,63.62,Kolkata-South,VoLTE
CDR007126,+919396224927,+918442180019,2025-04-02,11:22:36,784,Local,16.02,Pune,VoLTE
CDR007127,+918405604003,+918998964364,2025-05-22,00:34:38,683,STD,20.42,Kolkata-South,5G
CDR007128,+919812922462,+918495793911,2025-05-28,17:09:08,2652,ISD,101.42,Mumbai-East,5G
CDR007129,+917787536790,+917782507067,2025-05-11,06:38:40,2429,ISD,45.61,Pune,VoLTE
CDR007130,+917244423548,+919669930356,2025-06-10,08:20:08,3085,STD,119.02,Hyderabad,4G
CDR007131,+917735247712,+919073108030,2025-06-28,22:06:49,2755,Roaming,99.57,Delhi-West,5G
CDR007132,+917766418707,+918946434965,2025-05-23,02:48:45,2817,ISD,111.11,Pune,VoLTE
CDR007133,+918045431812,+918009038905,2025-05-16,16:09:01,572,Roaming,15.14,Hyderabad,VoLTE
CDR007134,+919100209158,+918781365872,2025-06-08,14:43:11,1364,STD,45.22,Kolkata-South,VoLTE
CDR007135,+917690775419,+919952854456,2025-06-06,01:26:19,1185,STD,14.32,Mumbai-East,4G
CDR007136,+917821419921,+918017024106,2025-05-15,11:23:00,3327,ISD,42.46,Chennai-North,4G
CDR007137,+918366414255,+919176037333,2025-05-07,13:26:05,3349,Local,39.62,Hyderabad,4G
CDR007138,+917796515561,+918561426883,2025-06-07,18:26:12,1017,STD,25.51,Chennai-North,4G
CDR007139,+918915905886,+917313024619,2025-05-17,08:34:01,886,Local,37.63,Kolkata-South,5G
CDR007140,+919327078508,+918524918591,2025-05-27,12:35:54,1890,Local,89.03,Bangalore,VoLTE
CDR007141,+919958239450,+919713941005,2025-04-13,02:32:45,532,Local,18.0,Pune,VoLTE
CDR007142,+919373124658,+919059156177,2025-04-22,10:02:55,2522,STD,122.6,Chennai-North,4G
CDR007143,+919343990908,+919451660784,2025-04-17,09:53:12,3511,ISD,36.37,Chennai-North,VoLTE
CDR007144,+918271370810,+917337670941,2025-04-14,07:53:41,1110,ISD,53.66,Bangalore,VoLTE
CDR007145,+918138107898,+919223365907,2025-04-05,07:44:14,275,STD,4.78,Pune,5G
CDR007146,+917383446467,+918077581792,2025-04-26,07:32:16,3219,ISD,48.7,Chennai-North,4G
CDR007147,+917779060575,+917994782727,2025-04-05,01:48:57,3350,Roaming,54.27,Kolkata-South,VoLTE
CDR007148,+917985355676,+918091783527,2025-04-10,22:35:12,1024,ISD,44.41,Chennai-North,5G
CDR007149,+918461262219,+917065882057,2025-05-22,17:35:34,61,STD,1.37,Mumbai-East,4G
CDR007150,+918107005537,+917746721396,2025-06-26,00:01:39,2584,Local,85.2,Delhi-West,5G
CDR007151,+917545397314,+919134386454,2025-06-27,06:23:39,2483,STD,77.4,Mumbai-East,5G
CDR007152,+919924360702,+918122268447,2025-06-14,07:20:37,358,Roaming,16.24,Delhi-West,VoLTE
CDR007153,+918732645925,+917471776211,2025-04-25,17:05:26,2129,ISD,80.5,Mumbai-East,4G
CDR007154,+917234652888,+917124570316,2025-05-17,01:07:12,3478,Local,154.18,Bangalore,4G
CDR007155,+917166493677,+919571964298,2025-06-02,18:06:07,970,Local,30.56,Chennai-North,4G
CDR007156,+919328625598,+918178054100,2025-05-10,16:49:10,1971,STD,63.05,Chennai-North,5G
CDR007157,+919115085124,+919116594948,2025-04-12,13:31:02,2688,Local,78.76,Delhi-West,5G
CDR007158,+917004749907,+917349937468,2025-05-18,13:56:07,62,ISD,2.06,Chennai-North,5G
CDR007159,+917383617732,+918695960570,2025-05-31,22:09:09,2763,Local,133.68,Pune,5G
CDR007160,+918304868141,+919966431467,2025-05-01,11:27:13,13,ISD,0.57,Pune,4G
CDR007161,+917356040136,+917041011274,2025-05-25,21:23:16,1521,ISD,49.95,Kolkata-South,4G
CDR007162,+918208191679,+917211550699,2025-04-01,07:13:14,496,ISD,19.82,Hyderabad,4G
CDR007163,+917506085395,+919417527186,2025-05-12,09:50:22,2506,Roaming,29.88,Kolkata-South,5G
CDR007164,+919831606202,+918204117637,2025-05-15,10:38:32,2831,ISD,130.39,Pune,4G
CDR007165,+917027737083,+919269066683,2025-05-17,16:19:58,2805,Local,117.98,Chennai-North,4G
CDR007166,+917655932073,+917344025806,2025-04-30,17:13:50,68,Roaming,3.11,Hyderabad,5G
CDR007167,+918432397334,+918451902161,2025-05-13,11:45:44,23,STD,1.03,Chennai-North,5G
CDR007168,+919731392036,+918752017000,2025-04-02,06:54:21,1751,STD,51.12,Kolkata-South,5G
CDR007169,+919245776092,+919761356539,2025-06-06,01:06:30,1662,ISD,35.31,Bangalore,VoLTE
CDR007170,+919308448797,+918927193225,2025-05-25,12:38:47,2871,STD,52.81,Chennai-North,VoLTE
CDR007171,+918337366674,+917899278579,2025-04-15,05:31:38,1147,ISD,14.63,Chennai-North,4G
CDR007172,+918464543791,+917203830164,2025-06-09,20:26:25,2323,Roaming,49.04,Chennai-North,5G
CDR007173,+918393815650,+917307201127,2025-04-10,06:31:34,3425,ISD,135.5,Chennai-North,5G
CDR007174,+918108056431,+918170739559,2025-06-08,01:06:51,3075,Local,52.67,Kolkata-South,VoLTE
CDR007175,+917047576244,+919813500021,2025-06-02,03:50:18,3036,ISD,77.54,Kolkata-South,VoLTE
CDR007176,+918887228476,+917206409678,2025-05-23,06:13:41,435,ISD,12.2,Chennai-North,5G
CDR007177,+917084719080,+917234134306,2025-05-27,13:40:14,872,Roaming,16.53,Delhi-West,4G
CDR007178,+919780783139,+917182604646,2025-05-29,20:42:40,1538,Roaming,17.08,Hyderabad,4G
CDR007179,+919407717565,+919874740335,2025-06-29,18:35:50,1527,ISD,62.44,Kolkata-South,VoLTE
CDR007180,+919757197059,+917175505026,2025-05-29,09:16:38,1284,STD,34.64,Kolkata-South,4G
CDR007181,+918497453693,+917879074106,2025-04-23,06:05:52,2327,Local,110.3,Kolkata-South,4G
CDR007182,+919439492076,+918895610592,2025-06-19,00:29:52,3447,Roaming,62.1,Mumbai-East,4G
CDR007183,+919164514622,+919297609930,2025-06-12,21:47:05,1366,STD,16.11,Bangalore,5G
CDR007184,+918783504444,+919849532561,2025-05-01,22:38:04,436,Roaming,20.15,Bangalore,4G
CDR007185,+918324800041,+919706504407,2025-04-19,19:55:32,3366,Roaming,152.25,Pune,4G
CDR007186,+919588856959,+918484560357,2025-05-24,11:14:34,795,ISD,10.12,Chennai-North,VoLTE
CDR007187,+917483084161,+917098935936,2025-06-12,00:58:59,3211,ISD,93.28,Hyderabad,VoLTE
CDR007188,+919971052414,+919249111481,2025-06-07,09:06:34,1232,Roaming,46.28,Pune,5G
CDR007189,+918926824711,+917961612653,2025-06-26,12:06:49,818,STD,17.68,Pune,4G
CDR007190,+919874582637,+917976981055,2025-04-20,03:55:07,2620,STD,115.43,Hyderabad,VoLTE
CDR007191,+918830803408,+917284428073,2025-06-25,00:30:05,323,Roaming,16.07,Mumbai-East,5G
CDR007192,+917568330118,+917414190593,2025-04-01,12:57:02,311,Roaming,3.68,Chennai-North,4G
CDR007193,+917204228354,+919084954107,2025-04-04,16:15:36,998,ISD,47.59,Mumbai-East,5G
CDR007194,+918175928969,+918080147938,2025-04-07,14:26:40,746,Roaming,21.57,Delhi-West,VoLTE
CDR007195,+919959939348,+918101506069,2025-04-23,11:48:05,3412,ISD,100.64,Kolkata-South,5G
CDR007196,+918080456173,+917407058996,2025-04-10,10:56:15,2512,Local,104.21,Pune,5G
CDR007197,+918792150909,+919254513558,2025-05-04,12:54:58,1094,STD,17.23,Hyderabad,4G
CDR007198,+918816731505,+919628095122,2025-04-09,09:46:18,1679,Roaming,82.58,Bangalore,VoLTE
CDR007199,+918275575458,+917234344924,2025-04-23,11:37:11,2034,Local,55.99,Kolkata-South,5G
CDR007200,+917790701019,+917865702355,2025-05-02,10:21:38,103,Local,3.32,Hyderabad,VoLTE
CDR007201,+918007072662,+918236601530,2025-04-12,09:38:01,2069,ISD,72.56,Delhi-West,4G
CDR007202,+919176649525,+917623434635,2025-04-12,18:53:37,3187,Local,52.01,Delhi-West,5G
CDR007203,+917519119287,+919202168389,2025-06-14,01:32:26,595,Roaming,24.63,Hyderabad,4G
CDR007204,+917683892161,+919660638671,2025-04-18,16:07:38,2288,STD,61.39,Kolkata-South,4G
CDR007205,+917503765112,+918860303391,2025-05-07,08:26:51,808,Local,38.17,Bangalore,VoLTE
CDR007206,+918858153852,+918210340464,2025-05-11,02:50:45,1567,ISD,59.74,Pune,5G
CDR007207,+919910949591,+917973145346,2025-05-10,15:26:52,1793,Roaming,50.48,Chennai-North,5G
CDR007208,+919056999134,+919628489894,2025-05-31,18:42:02,2585,Roaming,33.25,Chennai-North,VoLTE
CDR007209,+917128132796,+917816364404,2025-05-06,05:17:10,1181,STD,32.3,Kolkata-South,5G
CDR007210,+918943443709,+919367208448,2025-04-12,10:13:31,2720,Local,64.04,Hyderabad,4G
CDR007211,+917236792756,+918466049058,2025-04-21,06:37:31,625,Roaming,10.99,Delhi-West,VoLTE
CDR007212,+917961032036,+919197977859,2025-04-26,09:53:32,3401,ISD,103.84,Delhi-West,5G
CDR007213,+919487995862,+917357437431,2025-04-01,08:49:54,1623,Roaming,63.18,Mumbai-East,4G
CDR007214,+919897609568,+917704946423,2025-05-22,00:32:50,1459,Roaming,50.46,Hyderabad,5G
CDR007215,+918016287407,+919442688084,2025-04-26,05:26:55,8,ISD,0.34,Chennai-North,5G
CDR007216,+919273132059,+918809944146,2025-05-11,06:35:09,3473,Local,120.15,Delhi-West,VoLTE
CDR007217,+919891593413,+919673497097,2025-04-08,07:08:34,324,ISD,6.89,Mumbai-East,VoLTE
CDR007218,+917570168906,+918084736177,2025-05-05,02:51:59,2855,Roaming,94.22,Hyderabad,4G
CDR007219,+919399665068,+917675690185,2025-04-09,03:53:50,1447,STD,51.19,Delhi-West,5G
CDR007220,+919615240581,+919748680432,2025-06-18,21:44:15,2196,Roaming,93.61,Chennai-North,4G
CDR007221,+917003998195,+917593814879,2025-04-20,09:06:06,2901,STD,36.62,Mumbai-East,4G
CDR007222,+919571743685,+917340551537,2025-05-18,22:31:43,2470,Roaming,83.62,Pune,4G
CDR007223,+919157286631,+917077735755,2025-04-04,14:16:24,1599,ISD,16.12,Hyderabad,VoLTE
CDR007224,+919506593204,+919420171914,2025-05-05,02:40:03,459,STD,10.78,Bangalore,5G
CDR007225,+918210769918,+918703685105,2025-05-27,14:47:50,1704,ISD,67.5,Delhi-West,VoLTE
CDR007226,+917028523705,+917970717830,2025-05-09,03:15:56,1651,ISD,33.62,Delhi-West,VoLTE
CDR007227,+917814855572,+917667551933,2025-05-23,08:48:43,611,ISD,25.74,Pune,VoLTE
CDR007228,+917586411876,+917935873496,2025-06-18,05:41:08,2284,ISD,109.76,Chennai-North,VoLTE
CDR007229,+919207537734,+917568011645,2025-06-19,17:53:39,59,ISD,2.81,Pune,4G
CDR007230,+917258561746,+917289728638,2025-05-20,09:49:20,1504,ISD,29.07,Hyderabad,VoLTE
CDR007231,+917084539235,+919504223520,2025-05-04,11:30:54,1790,Local,50.24,Bangalore,5G
CDR007232,+919495847415,+919943974977,2025-05-24,16:47:16,1070,ISD,14.78,Hyderabad,4G
CDR007233,+919157697116,+917203833392,2025-05-22,11:37:54,1586,STD,40.39,Pune,5G
CDR007234,+919800814946,+918083258611,2025-06-04,16:59:14,3455,STD,148.91,Mumbai-East,4G
CDR007235,+918864167854,+917779834323,2025-04-20,08:12:22,3105,Local,100.62,Pune,VoLTE
CDR007236,+919305820342,+917371209517,2025-05-08,01:52:37,2550,ISD,46.4,Hyderabad,VoLTE
CDR007237,+918301843732,+919611349953,2025-06-10,07:07:01,1702,Roaming,84.33,Bangalore,5G
CDR007238,+917966602994,+917437472652,2025-06-16,15:29:59,423,Roaming,4.45,Pune,4G
CDR007239,+919979262004,+919682055978,2025-04-18,16:05:00,44,Roaming,1.47,Delhi-West,5G
CDR007240,+918062636217,+918124922849,2025-04-20,06:39:31,3037,Local,74.41,Pune,VoLTE
CDR007241,+919369160497,+918776302424,2025-05-15,04:03:21,2470,Local,106.83,Chennai-North,VoLTE
CDR007242,+919924210480,+917373637742,2025-04-02,01:41:23,1403,Roaming,39.07,Pune,4G
CDR007243,+919904409563,+917344218951,2025-06-30,03:32:48,155,Local,5.11,Mumbai-East,5G
CDR007244,+918500965310,+917049259711,2025-04-30,04:58:41,1553,ISD,74.76,Kolkata-South,4G
CDR007245,+918340600222,+917549234343,2025-06-14,16:27:44,1406,STD,56.39,Mumbai-East,5G
CDR007246,+917540645798,+918395877393,2025-04-30,08:36:41,3405,STD,60.85,Bangalore,5G
CDR007247,+918518164800,+919453819490,2025-04-06,17:01:41,371,Roaming,9.81,Mumbai-East,4G
CDR007248,+917765416731,+919475399626,2025-05-12,19:15:57,2507,ISD,87.18,Mumbai-East,VoLTE
CDR007249,+918507155671,+919668326400,2025-06-22,15:55:42,2146,STD,50.24,Mumbai-East,5G
CDR007250,+918944594057,+919246630196,2025-05-23,20:26:29,2600,Local,89.3,Pune,VoLTE
CDR007251,+917500492124,+919315989017,2025-04-22,22:29:19,1739,Roaming,81.19,Pune,4G
CDR007252,+918580437660,+919812486800,2025-06-29,19:26:13,2553,Roaming,38.91,Pune,4G
CDR007253,+919756766706,+918122543309,2025-04-16,02:17:31,1502,STD,25.43,Mumbai-East,4G
CDR007254,+918878083311,+918776962227,2025-04-05,14:43:09,743,STD,22.46,Bangalore,VoLTE
CDR007255,+917244119130,+919300798477,2025-04-10,01:10:14,778,ISD,18.6,Mumbai-East,4G
CDR007256,+918015439805,+917897059815,2025-04-01,19:56:37,1279,STD,23.55,Pune,4G
CDR007257,+918624950096,+918727382534,2025-06-20,01:16:22,1512,Local,43.51,Delhi-West,5G
CDR007258,+918109851334,+918744811849,2025-05-22,18:14:28,1485,STD,44.13,Mumbai-East,VoLTE
CDR007259,+917786722326,+919329705626,2025-05-22,10:30:30,11,STD,0.39,Kolkata-South,VoLTE
CDR007260,+917188189569,+919180225960,2025-04-01,17:09:48,3168,ISD,114.86,Delhi-West,VoLTE
CDR007261,+917839245623,+917580761818,2025-05-09,21:08:44,2943,STD,47.12,Kolkata-South,VoLTE
CDR007262,+917241141312,+917196625015,2025-06-26,15:46:31,1448,STD,68.77,Pune,VoLTE
CDR007263,+918245706721,+917914500262,2025-04-16,12:12:19,2184,STD,105.61,Chennai-North,4G
CDR007264,+919757317384,+919469540720,2025-05-27,19:58:48,3411,Local,62.52,Delhi-West,VoLTE
CDR007265,+917029176682,+918164247194,2025-04-05,17:55:50,2392,Roaming,91.67,Mumbai-East,VoLTE
CDR007266,+919108394236,+917363244326,2025-04-02,10:11:54,3220,STD,79.92,Hyderabad,4G
CDR007267,+917612485664,+917534966001,2025-04-23,05:50:27,2890,Roaming,100.22,Hyderabad,4G
CDR007268,+919678706810,+918462640491,2025-06-08,18:52:35,808,Roaming,36.6,Kolkata-South,VoLTE
CDR007269,+918465451174,+917871733600,2025-05-29,16:41:37,773,ISD,38.51,Mumbai-East,5G
CDR007270,+918760110733,+919278131321,2025-05-09,18:53:06,2859,Roaming,52.6,Delhi-West,5G
CDR007271,+919028598845,+918770186224,2025-04-28,16:29:11,2950,Roaming,116.12,Kolkata-South,VoLTE
CDR007272,+917834014671,+917209984369,2025-04-01,18:19:18,488,ISD,21.34,Pune,5G
CDR007273,+918296551779,+918199858671,2025-06-26,08:26:27,912,STD,20.74,Kolkata-South,VoLTE
CDR007274,+919726478594,+918155293135,2025-04-29,14:43:36,17,STD,0.51,Chennai-North,VoLTE
CDR007275,+918473291706,+919458775419,2025-06-14,00:06:24,1405,ISD,56.66,Hyderabad,VoLTE
CDR007276,+919920469569,+918741453981,2025-04-14,04:51:22,106,Roaming,1.67,Mumbai-East,5G
CDR007277,+917730380595,+919744590471,2025-04-01,22:33:49,1427,STD,54.99,Delhi-West,5G
CDR007278,+918099422410,+917758967811,2025-04-23,03:40:51,1335,ISD,53.85,Pune,5G
CDR007279,+918922498255,+919785417244,2025-06-23,15:28:18,600,Roaming,20.05,Chennai-North,4G
CDR007280,+919284615654,+919821854448,2025-06-08,18:05:11,560,Roaming,19.4,Hyderabad,4G
CDR007281,+917318755183,+919474060795,2025-06-07,09:53:01,1109,STD,18.2,Kolkata-South,VoLTE
CDR007282,+917325885544,+917810120280,2025-04-20,20:11:33,2795,Local,54.84,Delhi-West,VoLTE
CDR007283,+919073295704,+918081423638,2025-05-28,22:27:59,1766,STD,67.92,Bangalore,VoLTE
CDR007284,+917023248265,+918136487354,2025-04-11,19:59:12,3055,Roaming,72.48,Pune,5G
CDR007285,+917377450314,+917888416228,2025-04-17,15:33:20,2312,STD,57.7,Delhi-West,5G
CDR007286,+919138020960,+917910529456,2025-05-30,08:49:57,1103,STD,38.79,Kolkata-South,4G
CDR007287,+918382235847,+918957278395,2025-06-26,17:56:02,3482,STD,43.33,Hyderabad,VoLTE
CDR007288,+917647580429,+917898657160,2025-06-03,20:24:49,917,STD,41.81,Chennai-North,5G
CDR007289,+918563952328,+919459347638,2025-05-05,13:56:30,159,STD,4.65,Chennai-North,5G
CDR007290,+918601764486,+917626643592,2025-04-15,01:08:48,1345,Roaming,20.29,Bangalore,VoLTE
CDR007291,+917906213901,+917195777950,2025-04-09,03:52:42,903,Roaming,24.5,Chennai-North,4G
CDR007292,+918176801311,+919217302041,2025-06-19,02:27:12,2519,ISD,115.12,Hyderabad,4G
CDR007293,+918313061386,+917169092885,2025-05-15,20:11:21,853,Local,25.0,Kolkata-South,5G
CDR007294,+918851318568,+917603199177,2025-06-25,09:33:09,2830,ISD,56.64,Bangalore,VoLTE
CDR007295,+918410877742,+917473657645,2025-04-09,06:49:04,1437,STD,71.71,Chennai-North,VoLTE
CDR007296,+917936805954,+918117142553,2025-06-05,14:35:43,1900,Roaming,73.01,Pune,4G
CDR007297,+917445982725,+917774012825,2025-04-27,03:39:22,271,STD,13.43,Kolkata-South,4G
CDR007298,+918090219755,+919245180969,2025-05-16,02:28:25,1151,STD,52.43,Hyderabad,VoLTE
CDR007299,+917219684344,+917062237019,2025-05-18,03:04:18,3007,ISD,36.74,Kolkata-South,VoLTE
CDR007300,+918318867873,+919271063601,2025-04-18,00:27:44,2162,ISD,73.26,Hyderabad,VoLTE
CDR007301,+917857029351,+918028453483,2025-04-13,14:35:17,1283,Roaming,52.26,Delhi-West,4G
CDR007302,+918532104480,+919384121437,2025-05-23,11:12:35,1889,STD,41.97,Chennai-North,5G
CDR007303,+917443283439,+917242960305,2025-06-20,15:14:14,2684,Roaming,59.02,Hyderabad,5G
CDR007304,+919716668991,+918045166493,2025-06-05,04:10:33,2956,STD,37.98,Mumbai-East,5G
CDR007305,+919770771170,+918278415709,2025-05-31,01:08:36,1448,STD,24.03,Kolkata-South,VoLTE
CDR007306,+919330733363,+917074534904,2025-06-28,06:13:26,2165,STD,89.76,Kolkata-South,4G
CDR007307,+917112965107,+918647059150,2025-05-26,05:40:24,2343,Roaming,65.99,Bangalore,4G
CDR007308,+919363280258,+917048178258,2025-05-20,07:43:36,3054,STD,37.59,Mumbai-East,VoLTE
CDR007309,+918290519118,+918698129520,2025-06-12,11:52:26,1565,ISD,70.98,Kolkata-South,VoLTE
CDR007310,+919852109553,+918796709726,2025-05-27,23:44:49,1122,Roaming,47.83,Kolkata-South,4G
